Cr2      3072.495
Co1      3072.670
OH       3072.670
Ti2      3072.984
Mn1      3073.125
Fe1      3073.235
Cr2      3073.235
Co1      3073.525
Cr1      3073.677
V1       3073.832
V1       3073.832
Fe1      3073.997
Fe1      3074.155
OH       3074.385
Fe1      3074.435
V2       3074.696
Cr2      3074.905
OH       3075.135
Fe2      3075.239
Ti2      3075.239
OH       3075.355
Fe1      3075.733
Zn1      3075.895
V1       3075.895
V2       3075.998
Fe2      3076.435
Cr1      3076.585
Gd2      3076.910
OH       3077.027
Fe2      3077.188
Cr2      3077.225
Lu2      3077.558
Cr2      3077.558
Mo2      3077.640
Cr1      3077.835
Cr2      3077.835
Fe1      3078.044
OH       3078.044
OH       3078.387
OH       3078.445
Fe1      3078.445
Ti2      3078.662
Fe2      3078.662
Cr2      3079.308
Fe2      3079.375
Co1      3079.375
Co1      3079.375
Mn1      3079.617
Fe1P     3079.825
OH       3079.979
Fe1      3079.979
Fe1      3080.116
OH       3080.245
V1       3080.368
Fe2      3080.422
Ni1      3080.757
V2       3081.005
OH       3081.247
Fe1      3081.247
Mn1      3081.312
OH       3081.550
OH       3081.680
Fe1      3081.840
Mn1      3082.035
OH       3082.035
Al1      3082.168
V1       3082.168
V2       3082.525
Co1      3082.626
Mn1      3082.750
Co1      3082.850
Fe2      3083.042
Fe1      3083.168
V2       3083.168
OH       3083.282
OH       3083.382
V1       3083.503
Cr2      3083.620
Fe1      3083.749
OH       3084.055
Cr2      3084.455
Cr1      3084.575
Ti1      3084.795
OH       3084.897
OH       3085.206
Cr2      3085.331
OH       3086.229
Co1      3086.400
OH       3086.400
V2       3086.530
Co1      3086.787
Ni2      3087.076
OH       3087.345
Fe1      3087.453
OH       3087.453
Cr1      3087.533
Co1      3087.843
Cr2      3087.843
Ti2      3088.039
OH       3089.000
V1       3089.096
Ti2      3089.403
Fe2      3089.403
Co1      3089.613
OH       3089.745
OH       3089.868
OH       3089.868
OH       3089.868
Fe1      3090.222
Co1      3090.222
OH       3090.374
OH       3090.486
OH       3090.486
OH       3090.868
Mg1      3091.071
CH       3091.213
OH       3091.213
OH       3091.213
OH       3091.371
Fe1      3091.583
Mo2      3092.093
OH       3092.403
CH       3092.598
OH       3092.598
Al1      3092.712
Fe1      3092.712
OH       3092.712
Al1      3092.851
Mg1      3092.983
V2       3093.123
V2P      3093.123
Fe1      3093.346
Cr2      3093.498
Rh2      3093.498
OH       3093.608
OH       3093.723
Fe1      3093.823
Fe1      3093.883
Cr2      3093.943
Fe1P     3094.068
V2       3094.205
Nb2      3094.205
CH       3094.295
CH       3094.364
OH       3094.469
OH       3094.626
V1       3094.724
Fe1      3094.897
Cr2      3094.897
Zr2      3095.078
Fe1      3095.254
OH       3095.347
OH       3095.554
Co1      3095.724
Cr1      3095.884
Y2       3095.884
Fe1      3096.039
OH       3096.138
Cr2      3096.138
Fe2      3096.324
OH       3096.324
OH       3096.324
Co1      3096.404
Ti2      3096.404
Cr1      3096.549
OH       3096.624
Rh2      3096.764
Mg1      3096.902
Ni1      3097.130
Ti2      3097.177
Fe2      3097.433
Fe1      3097.490
Ti2      3097.618
CH       3098.072
Fe1      3098.193
Co1      3098.193
Mo2      3098.453
OH       3098.588
OH       3098.720
OH       3098.825
Fe1      3098.968
Ni1      3099.115
Zr2      3099.235
OH       3099.235
OH       3099.418
OH       3099.575
OH       3099.575
OH       3099.575
Co1      3099.675
Fe1      3099.896
Fe1      3099.987
CH       3100.150
CH       3100.150
Fe1      3100.325
Gd2      3100.524
Fe1      3100.682
Ti1      3100.682
Ti1      3100.682
Fe1      3100.839
V2       3100.942
Fe1      3101.012
OH       3101.242
Ni1      3101.574
Ni1      3101.895
OH       3102.148
OH       3102.148
CH       3102.299
V2       3102.299
OH       3102.369
OH       3102.369
Ti1      3102.519
Fe1      3102.643
Fe1      3102.882
Ti2      3102.979
OH       3103.284
OH       3103.349
Cr2      3103.494
Co1      3103.781
Ti2      3103.819
Co1      3103.982
Cr2      3104.274
